epoch,lr,train_loss,val_loss,f_score
1,0.0009997535269026829,0.6651017599635654,0.6685710072517395,0.24486241780857973
2,0.0009990143508499217,0.5449388766730273,0.5311400413513183,0.5008523037672798
3,0.0009977832013192385,0.4245522839051706,0.3836870908737183,0.6021184985995284
4,0.0009960612933065818,0.33153823680347866,0.3154099941253662,0.6498978757971449
5,0.0009938503261272714,0.28828447063763935,0.3066700339317322,0.6584187561209276
6,0.00099115248173898,0.2634963039998655,0.2708721995353699,0.6851324100316123
7,0.0009879704225884043,0.2527056242580767,0.27208662033081055,0.6783326505841272
8,0.0009843072889837512,0.24434115489323935,0.258926659822464,0.6956965639976948
9,0.000980166695995633,0.238261670977981,0.2485878586769104,0.7039990189479968
10,0.0009755527298894294,0.22431089149581063,0.2519927352666855,0.7028510551181162
11,0.0009704699440926358,0.21997789376311833,0.23227607905864717,0.7255681932756992
12,0.0009649233547011817,0.2114102774196201,0.24819104075431825,0.7025703935427364
13,0.0009589184355291487,0.20983185977847488,0.2491148144006729,0.7076842722335103
14,0.000952461112706777,0.20758771344467444,0.2371518611907959,0.7197635470456077
15,0.00094555775883209,0.20046704179710811,0.2294289916753769,0.7315600093751576
16,0.0009382151866819101,0.19276750474064439,0.2420627862215042,0.7152128771418531
17,0.0009304406424884702,0.19373924864663017,0.2361904889345169,0.726998983019172
18,0.000922241798788257,0.18920596882149024,0.23682299852371216,0.7277782060042691
19,0.0009136267468501441,0.18354280292987823,0.22191400825977325,0.7361186200439355
20,0.0009046039886902867,0.1747567543277034,0.22316332757472992,0.7391423041566206
21,0.0008951824286816577,0.17864880793624455,0.2242875576019287,0.7363386006599913
22,0.0008853713647665071,0.18174055439454537,0.24256848990917207,0.7192246045054546
23,0.0008751804792804149,0.17894667773335068,0.22498973309993744,0.7399957842046658
24,0.0008646198293969954,0.17349109219180214,0.22312859296798707,0.742354875244652
25,0.0008536998372026807,0.1721967237967032,0.23294224739074706,0.7325359719714086
26,0.0008424312794113804,0.16152811381551954,0.22583228051662446,0.7412619785918256
27,0.0008308252767291644,0.15598846475283304,0.21494122147560119,0.761195388240352
28,0.0008188932828794708,0.16413645915411137,0.2226325362920761,0.750210764273498
29,0.0008066470732996621,0.16267493422384616,0.21592130959033967,0.7568443409444602
30,0.0007940987335200907,0.1537301512780013,0.2271830767393112,0.7393493226025193
31,0.0007812606472371396,0.15713505778047773,0.21682340502738953,0.7517883404454144
32,0.0007681454840920091,0.1619864379366239,0.23002033829689025,0.7345674995432879
33,0.0007547661871673109,0.1524133229697192,0.2234375387430191,0.7512752780437403
34,0.0007411359602138072,0.14360606173674265,0.22139549851417542,0.7484956722562347
35,0.000727268254619904,0.13990997357500923,0.22205523550510406,0.7479882316556454
36,0.0007131767561367542,0.13987792090133386,0.22411927282810212,0.7500489985314335
37,0.0006988753713720732,0.14618744921905022,0.2283124327659607,0.7398971239406995
