epoch,lr,train_loss,val_loss,f_score
1,0.0009997535269026829,1.2466496847293995,1.325164532661438,0.17630238365697573
2,0.0009990143508499217,0.9114586423944544,0.8388985633850098,0.493414359675674
3,0.0009977832013192385,0.7126527605233369,0.6805371403694153,0.565820050450743
4,0.0009960612933065818,0.5881380195970889,0.5907296180725098,0.6190885267749567
5,0.0009938503261272714,0.5053254001670413,0.5446515798568725,0.6380585018160065
6,0.00099115248173898,0.4551834640679536,0.47504702806472776,0.6631272605356668
7,0.0009879704225884043,0.4292378381446556,0.47365586161613465,0.6531583752831303
8,0.0009843072889837512,0.4093150684127101,0.4677093267440796,0.664356473109834
9,0.000980166695995633,0.38499253657129073,0.43915303945541384,0.7042180223572538
10,0.0009755527298894294,0.3666108758361251,0.45019863843917846,0.6731002422493315
11,0.0009704699440926358,0.3611721694469452,0.4148357272148132,0.7039195741213311
12,0.0009649233547011817,0.34354755061644093,0.41273497343063353,0.7042374994594048
13,0.0009589184355291487,0.33971151488798634,0.39423335194587705,0.708045566784843
14,0.000952461112706777,0.31789274237774034,0.40263986587524414,0.7204621219730871
15,0.00094555775883209,0.3149891870993155,0.3807211101055145,0.729027536829367
16,0.0009382151866819101,0.30549650611700835,0.39200873374938966,0.71957854654624
17,0.0009304406424884702,0.30271626070693686,0.4061117649078369,0.7124716121861546
18,0.000922241798788257,0.29489097551063254,0.39344835877418516,0.7283443313246193
19,0.0009136267468501441,0.28499700625737506,0.37337865233421325,0.7313276237326933
20,0.0009046039886902867,0.2756778719248595,0.41673617362976073,0.7197747197765718
21,0.0008951824286816577,0.27559034195211196,0.39020049571990967,0.7377908734374753
22,0.0008853713647665071,0.2656950349057162,0.3826065003871918,0.731164102317699
23,0.0008751804792804149,0.25831360397515474,0.3990683853626251,0.7334759068764357
24,0.0008646198293969954,0.24910479618443382,0.4045880675315857,0.7253348985346681
25,0.0008536998372026807,0.25453510107817473,0.37179907560348513,0.7482755113872529
26,0.0008424312794113804,0.2412744605982745,0.382130891084671,0.7432769566062263
27,0.0008308252767291644,0.23914430538813272,0.3816134214401245,0.7426093144937423
28,0.0008188932828794708,0.2330256446644112,0.39617589116096497,0.7403596041574237
29,0.0008066470732996621,0.23113454271245887,0.3545244574546814,0.7536449753192048
30,0.0007940987335200907,0.22632543135572364,0.36909350752830505,0.7519333767674933
31,0.0007812606472371396,0.22075815388449915,0.3874743223190308,0.7362256558578625
32,0.0007681454840920091,0.21573377814557818,0.35626989006996157,0.7563089312021504
33,0.0007547661871673109,0.21348025291054337,0.38608203530311586,0.7514496892587827
34,0.0007411359602138072,0.21209745771355099,0.388141530752182,0.7403372221588702
35,0.000727268254619904,0.21368776924080318,0.3773603677749634,0.7492012644173534
36,0.0007131767561367542,0.2137721363041136,0.367797189950943,0.7534430430550798
37,0.0006988753713720732,0.20445283088419172,0.3818001389503479,0.7479209327747482
38,0.000684378214065997,0.20363855251559504,0.3886303961277008,0.7520460945348597
39,0.0006696995911625234,0.19939203560352325,0.37684552669525145,0.75641266687879
40,0.0006548539886902865,0.18894761469629076,0.3735830783843994,0.7593739364473592
41,0.0006398560574665953,0.19843672712643942,0.3691281020641327,0.7550447926473293
42,0.0006247205986388451,0.1910206217456747,0.37007875442504884,0.7569734028595005
43,0.0006094625490775733,0.1866040422960564,0.3671585261821747,0.7594622007840319
44,0.0005940969666355698,0.18089551395840114,0.3836670517921448,0.7544815124979662
45,0.0005786390152875956,0.18191692343464605,0.3738581120967865,0.7585295841503548
46,0.0005631039501653703,0.18186325552286925,0.3838334619998932,0.7556902862310277
47,0.0005475071025025981,0.17889601820045048,0.3882461905479431,0.7588143270300857
48,0.0005318638645048923,0.17194851018764354,0.3650554656982422,0.7641497071620634
49,0.0005161896741595253,0.17055318476977172,0.3732546031475067,0.7608573088162324
50,0.0005005000000000002,0.16895372724091565,0.37526848912239075,0.7631213893044229
51,0.0004848103258404751,0.17759992292633764,0.3909658908843994,0.7555472166562444
52,0.0004691361354951082,0.171080250982885,0.39043750762939455,0.755700010467093
53,0.00045349289749740224,0.1644810018716035,0.3820407271385193,0.7554642862908478
54,0.0004378960498346302,0.1689439868485486,0.39389732480049133,0.7573005836268818
55,0.0004223609847124048,0.16537668969896105,0.3920465111732483,0.7577711882364615
56,0.0004069030333644307,0.1569957995304355,0.392802494764328,0.7557974813163209
