epoch,lr,train_loss,val_loss,f_score
1,0.0004998768868112501,1.473878922285857,1.5807578086853027,0.12682981630339848
2,0.0004995076687428538,1.1073939579504508,1.0194156885147094,0.17484816303515785
3,0.0004988927101684685,0.9308985162664343,0.9304594755172729,0.19343659673156804
4,0.0004980326179779623,0.821278918672491,0.7970933198928833,0.22892847148054143
5,0.0004969282409784869,0.7483460527879221,0.7244654178619385,0.23703224309975407
6,0.0004955806690568079,0.6977020369635688,0.6886495590209961,0.2516161891094997
7,0.0004939912321037176,0.6619188101203354,0.6652807116508483,0.2632641347309198
8,0.0004921614987015935,0.6298772096633911,0.6271962761878968,0.36912400959559666
9,0.0004900932745763975,0.5885164848080388,0.5865093350410462,0.3876984650505419
10,0.00048778860081564096,0.5532541142569648,0.5594128251075745,0.4231472531836032
11,0.0004852497518540794,0.5248009441075502,0.5230456709861755,0.4399755147566077
12,0.00048247923322911887,0.49544559363965635,0.520127284526825,0.48246123445358846
13,0.0004794797791081534,0.47516127206661085,0.49368883967399596,0.49542911225309116
14,0.00047625434959027205,0.4605031697838395,0.4801737666130066,0.5164287702284726
15,0.00047280612778499796,0.43490519788530135,0.46049177646636963,0.5525416717601959
16,0.0004691385166709441,0.41516695971842166,0.44834118485450747,0.5451346398726652
17,0.0004652551357374841,0.4102592909777606,0.4532687723636627,0.5532857958680202
18,0.00046115981741275293,0.3964118825064765,0.42787134647369385,0.5832707283078342
19,0.0004568566032815033,0.38949518623175444,0.43746606111526487,0.5667931974169047
20,0.00045234974009654953,0.3831714833224261,0.41410956978797914,0.5869387666447278
21,0.00044764367558773485,0.3658610229138975,0.41726272702217104,0.5906164240861805
22,0.0004427430540725596,0.35638336340586346,0.41781418919563296,0.5958675316546346
23,0.0004376527118727998,0.35401250697948317,0.39133930802345274,0.6220924744390622
24,0.00043237767254164234,0.3474705285496182,0.40682220458984375,0.575517687954813
25,0.0004269231419060437,0.34160107043054366,0.3990377187728882,0.6102637040069524
26,0.00042129450292920795,0.33476773897806805,0.3917247772216797,0.6585063823987362
27,0.00041549731039825123,0.33340797049027904,0.39283204078674316,0.6108743496889047
28,0.0004095372854422982,0.3278325211118769,0.3894935369491577,0.6705771126911726
29,0.0004034203098864177,0.3224372521594719,0.3664982855319977,0.6731572449350413
30,0.00039715242044697217,0.31255695775703146,0.3750353991985321,0.6422142221050604
31,0.0003907398027741067,0.31811114373030486,0.39459929466247556,0.6370825217265889
32,0.0003841887853472597,0.3127681281831529,0.3575573742389679,0.6659535988691142
33,0.00037750583322971774,0.3087038375713207,0.3660829246044159,0.6433173795356725
34,0.00037069754168837804,0.29675675211129365,0.3701355218887329,0.6478101445753862
35,0.000363770629685017,0.294776138332155,0.3776848316192627,0.6417599459297726
36,0.0003567319332454857,0.2916233175330692,0.38275068402290346,0.6170899136869107
37,0.00034958839871337787,0.28819534182548523,0.3875850439071655,0.5953539998580499
