epoch,lr,train_loss,val_loss,f_score
1,0.0009997535269026829,1.7675760156578488,1.6243427310671126,0.08491137876061354
2,0.0009990143508499217,1.5254215200742085,1.528618676321847,0.08359047567391642
3,0.0009977832013192385,1.3558016187614865,1.25639123576028,0.10099815255630465
4,0.0009960612933065818,1.199844006035063,1.1377432176045008,0.11303141552458269
5,0.0009938503261272714,1.0881308052274916,1.0516564079693385,0.11614072380170191
6,0.00099115248173898,1.0101449969742033,0.9919285263334002,0.11885617189008395
7,0.0009879704225884043,0.967982785569297,0.9755125641822815,0.12407292430278238
8,0.0009843072889837512,0.9193001985549927,0.8922925080571856,0.15653988794672846
9,0.000980166695995633,0.8900162908766005,0.9014931235994611,0.1529840934182043
10,0.0009755527298894294,0.8636624796522988,0.8511599983487811,0.16108183490545666
11,0.0009704699440926358,0.8424439910385344,0.9532606601715088,0.16561690595617162
12,0.0009649233547011817,0.809949290421274,0.7937563572611127,0.19232642210101317
13,0.0009589184355291487,0.7724499420987235,0.771356463432312,0.21019578162453206
14,0.000952461112706777,0.7451945973767174,0.7289836151259286,0.2335350690110555
15,0.00094555775883209,0.725375697016716,0.7201088837214878,0.22959590704952587
16,0.0009382151866819101,0.7078204933140013,0.7115688579423087,0.24505495030848734
17,0.0009304406424884702,0.685612248049842,0.7683492473193577,0.23396919383486045
18,0.000922241798788257,0.6691132353411781,0.6630066377776009,0.27127160653873245
19,0.0009136267468501441,0.646430586775144,0.671702470098223,0.27165636234522805
20,0.0009046039886902867,0.6316461496882968,0.6625538638659886,0.2714180652274636
21,0.0008951824286816577,0.6142230977614721,0.6497801286833627,0.3268923671342683
22,0.0008853713647665071,0.5899855411714978,0.6192873801503863,0.383953584979302
23,0.0008751804792804149,0.5630383756425645,0.6117123024804252,0.4025578164288155
24,0.0008646198293969954,0.5331822236378988,0.5594238042831421,0.4352022517083417
25,0.0008536998372026807,0.5246779769659042,0.5615220580782209,0.4364138664921701
26,0.0008424312794113804,0.5029056155019336,0.537724222455706,0.46705720061789724
27,0.0008308252767291644,0.4845697358250618,0.5047086945601872,0.48500937082749035
28,0.0008188932828794708,0.47074126700560254,0.4785868951252529,0.4988279034559677
29,0.0008066470732996621,0.4591183124317063,0.5025807023048401,0.46586636886887856
30,0.0007940987335200907,0.45460205856296754,0.4784072296960013,0.4794731576381577
31,0.0007812606472371396,0.44515765209992725,0.4765468920980181,0.5002331366727141
32,0.0007681454840920091,0.44097260551320183,0.46417191198893953,0.5110732168359677
33,0.0007547661871673109,0.4304385996527142,0.4517625740596226,0.5370309257221053
34,0.0007411359602138072,0.4273940689033932,0.45594701170921326,0.5272439638620899
35,0.000727268254619904,0.4137522578239441,0.4348838840212141,0.5387667144986651
36,0.0007131767561367542,0.41043538103501004,0.4371007595743452,0.5439263905253038
37,0.0006988753713720732,0.40927938868602115,0.4709204648222242,0.5154869815743487
38,0.000684378214065997,0.4001876910527547,0.4293809192521231,0.5472861767980127
