epoch,lr,train_loss,val_loss,f_score
1,0.0009997535269026829,1.2348962404109813,1.2703222990036012,0.18050431769567984
2,0.0009990143508499217,0.9417892385412145,0.9584776401519776,0.3720580771112804
3,0.0009977832013192385,0.8035141693221198,0.7500845193862915,0.4535826482132882
4,0.0009960612933065818,0.7032170560624864,0.6755158424377441,0.507124060424835
5,0.0009938503261272714,0.6414806445439657,0.6838758707046508,0.4674360196036105
6,0.00099115248173898,0.5981640572901126,0.5942811012268067,0.5378143417396748
7,0.0009879704225884043,0.5792428608293887,0.5987384557723999,0.5231169873639597
8,0.0009843072889837512,0.5524330448221277,0.569339370727539,0.5606838674020709
9,0.000980166695995633,0.5300148891078101,0.5565730810165406,0.5527694790719163
10,0.0009755527298894294,0.5181170139047835,0.531464672088623,0.5625878681640376
11,0.0009704699440926358,0.5026470091607835,0.5468125820159913,0.5524638776536781
12,0.0009649233547011817,0.4952842041298195,0.5682918310165406,0.5323001820270366
13,0.0009589184355291487,0.4808144105805291,0.512383085489273,0.5904101848930275
14,0.000952461112706777,0.46218052837583756,0.5306568741798401,0.537736650236954
15,0.00094555775883209,0.463335653146108,0.5048024356365204,0.5568411862830365
16,0.0009382151866819101,0.44796249160060175,0.5110415577888489,0.5815087241161677
17,0.0009304406424884702,0.44067888237811903,0.49379884004592894,0.6154756127192013
18,0.000922241798788257,0.43760314804536327,0.4882865846157074,0.595222203757826
19,0.0009136267468501441,0.4269497063424852,0.5005978524684906,0.5920725216390011
20,0.0009046039886902867,0.4218722427332843,0.5138144135475159,0.5841459812367406
21,0.0008951824286816577,0.4143132523254112,0.47663149833679197,0.6211384445137478
22,0.0008853713647665071,0.4126478433609009,0.5120412886142731,0.6190930915531062
23,0.0008751804792804149,0.40870827436447144,0.5018392920494079,0.6000564849141745
24,0.0008646198293969954,0.3987884896772879,0.4981329917907715,0.6022417460842856
25,0.0008536998372026807,0.39781392834804674,0.4721413850784302,0.6313797037707086
26,0.0008424312794113804,0.3824846148490906,0.4775260388851166,0.6183154823368976
27,0.0008308252767291644,0.3727894767566963,0.4549232244491577,0.6570159843298887
28,0.0008188932828794708,0.37813406189282733,0.4716533780097961,0.6728756846195156
29,0.0008066470732996621,0.3647747547538192,0.5188703656196594,0.5653116231194283
30,0.0007940987335200907,0.36819779100241484,0.43008577823638916,0.6845464102617845
31,0.0007812606472371396,0.36302593129652516,0.471000611782074,0.6556011884155768
32,0.0007681454840920091,0.34863371319240993,0.4791963994503021,0.6431178187727064
33,0.0007547661871673109,0.3518279084452876,0.49621009826660156,0.6048034190477442
34,0.0007411359602138072,0.34036329830134354,0.49436413645744326,0.6190578916400852
35,0.000727268254619904,0.3328278693887923,0.4574314773082733,0.6624556973395653
36,0.0007131767561367542,0.3280676548127775,0.5558785021305084,0.5584944388385407
37,0.0006988753713720732,0.337226970328225,0.49534769654273986,0.6409696200789244
38,0.000684378214065997,0.32498260339101154,0.447575056552887,0.6692901689608823
