epoch,lr,train_loss,val_loss,f_score
1,0.0009997535269026829,0.7487593271114208,0.7586591601371765,0.2605045073179334
2,0.0009990143508499217,0.6122007679056238,0.5914583325386047,0.500182256837476
3,0.0009977832013192385,0.47076656972920455,0.4276518702507019,0.5798506552975892
4,0.0009960612933065818,0.37723464767138165,0.36988821625709534,0.6082053727201264
5,0.0009938503261272714,0.3320869383988557,0.33427149057388306,0.6397113951823339
6,0.00099115248173898,0.30653426492655717,0.30657450556755067,0.6798359239390631
7,0.0009879704225884043,0.28357760001111915,0.28503928184509275,0.696243986487108
8,0.0009843072889837512,0.2780714046072077,0.2804926156997681,0.6976728498426215
9,0.000980166695995633,0.25857664423960225,0.290754497051239,0.6935440583205058
10,0.0009755527298894294,0.25213689274258083,0.26984260976314545,0.7138034961389771
11,0.0009704699440926358,0.2439158371201268,0.27890294790267944,0.7000001864369675
12,0.0009649233547011817,0.2389909282878593,0.27199273705482485,0.7043170727543495
13,0.0009589184355291487,0.23210560613208348,0.2740231424570084,0.7063151198214834
14,0.000952461112706777,0.22515498653606134,0.2601160079240799,0.7263409788712658
15,0.00094555775883209,0.2203169603038717,0.2578876852989197,0.7290336174596724
16,0.0009382151866819101,0.214235485151962,0.2549140930175781,0.7288547641630879
17,0.0009304406424884702,0.20493837087242692,0.2656657963991165,0.7164839647028642
18,0.000922241798788257,0.2131150883656961,0.2548006266355515,0.7267522040755924
19,0.0009136267468501441,0.19892697091455813,0.25962781310081484,0.7245950926057532
20,0.0009046039886902867,0.20326413986859498,0.26080995202064516,0.7217630757409592
21,0.0008951824286816577,0.19275011508553117,0.24849249720573424,0.7379581939161352
22,0.0008853713647665071,0.1920642411267316,0.24491097927093505,0.7401994541188628
23,0.0008751804792804149,0.1939171569214927,0.23504706621170043,0.7520415505433476
24,0.0008646198293969954,0.18866174198963023,0.24805014133453368,0.7408886209331779
25,0.0008536998372026807,0.18137612221417604,0.25856639742851256,0.7287071559793282
26,0.0008424312794113804,0.18571298707414557,0.24698531925678252,0.7445184241807183
27,0.0008308252767291644,0.1778276049428516,0.2519099712371826,0.7354928871850896
28,0.0008188932828794708,0.17658742434448665,0.23475123047828675,0.7538663953639521
29,0.0008066470732996621,0.17647003023712723,0.2467818707227707,0.7397421772585059
30,0.0007940987335200907,0.17419683988447543,0.23490001559257506,0.7504476369821049
31,0.0007812606472371396,0.1720817392622983,0.2422515332698822,0.7491949650888877
32,0.0007681454840920091,0.1686893226923766,0.23891981244087218,0.7476777337526952
33,0.0007547661871673109,0.16441687334466865,0.23804507851600648,0.7512259031628314
34,0.0007411359602138072,0.1645087229984778,0.25482418537139895,0.7316916208090499
35,0.000727268254619904,0.16228551196831245,0.2441982716321945,0.7473202626602943
36,0.0007131767561367542,0.16298560246273322,0.24928757548332214,0.7384830457032627
37,0.0006988753713720732,0.1585495756180198,0.24429469108581542,0.7421138368952602
38,0.000684378214065997,0.15918679535388947,0.23887739181518555,0.7490836147956293
